Symbol,Date,Open,High,Low,Close,Percent Change,Volume
SBL,3/5/2023,273,273,267.2,268,-1.43,23407
SBL,3/7/2023,266.8,272,266.7,268,0,15079
SBL,3/9/2023,273,276,268.8,276,2.99,20835
SBL,3/12/2023,280.9,280.9,273,273,-1.09,19792
SBL,3/13/2023,270.5,271,266.3,269.9,-1.14,16534
SBL,3/14/2023,275,275.4,269.5,273,1.15,17595
SBL,3/15/2023,278,278.4,265.2,268,-1.83,35518
SBL,3/16/2023,273,273,260,263,-1.87,63161
SBL,3/19/2023,257.8,267,255,261,-0.76,67933
SBL,3/20/2023,261,262,254.8,255,-2.3,50613
SBL,3/22/2023,252,264.1,252,260.2,2.04,40712
SBL,3/23/2023,264,286.2,256.8,281.9,8.34,299272
SBL,3/26/2023,278,278,263,264,-6.35,69960
SBL,3/27/2023,258.8,264,255,263.9,-0.04,78691
SBL,3/28/2023,265,267,258,260,-1.48,36853
SBL,3/29/2023,260,264,255.8,261.9,0.73,33096
SBL,3/30/2023,265,265.8,258.2,259,-1.11,25527
SBL,4/2/2023,259,263,255,255.1,-1.51,35022
SBL,4/3/2023,255,255.9,250.8,251,-1.61,36721
SBL,4/4/2023,256,256,248,251,0,36951
SBL,4/5/2023,251,256,246,256,1.99,38398
SBL,4/6/2023,260,260,252,254,-0.78,31382
SBL,4/9/2023,257,257,248,249.9,-1.61,38543
SBL,4/10/2023,253,253.8,247.5,250,0.04,27027
SBL,4/11/2023,254,254,249,252.5,1,59409
SBL,4/12/2023,257,265.2,255.1,265,4.95,43283
SBL,4/13/2023,270,270,258.1,259,-2.26,25194
SBL,4/16/2023,264,264,255.1,260,0.39,17957
SBL,4/17/2023,262,264,256.7,257,-1.15,10251
SBL,4/18/2023,253,260.8,251.9,253.8,-1.25,13500
SBL,4/19/2023,258.3,260,252.3,259.3,2.17,10532
SBL,4/20/2023,255,255,250,252.9,-2.47,36548
SBL,4/23/2023,256,256,247.9,251.9,-0.4,21696
SBL,4/24/2023,248,255,247,249,-1.15,23096
