Symbol,Date,Open,High,Low,Close,Percent Change,Volume
EBL,6/16/2022,438.2,452,438.2,445,-0.45,8950
EBL,6/17/2022,453,460,443,445,0,3827
EBL,6/19/2022,453.9,453.9,438.1,439,-1.35,10887
EBL,6/20/2022,431.5,439,425.1,427.5,-2.62,25764
EBL,6/21/2022,428,460,426.8,450.8,5.45,12488
EBL,6/22/2022,459.8,459.8,438.1,445,-1.29,9723
EBL,6/23/2022,436.1,449.8,427,437,-1.8,12782
EBL,6/24/2022,445,445,428.3,434,-0.69,6860
EBL,6/26/2022,440,448.8,434.2,445,2.53,23201
EBL,6/27/2022,453,453.9,436.1,438,-1.57,10429
EBL,6/28/2022,431.1,439,425,439,0.23,6168
EBL,6/29/2022,447,447,436.1,442.5,0.8,5381
EBL,6/30/2022,449.9,458,436.3,456.9,3.25,25538
EBL,7/1/2022,460,463,440,450,-1.51,14686
EBL,7/3/2022,445,457,440.1,450,0,25264
EBL,7/4/2022,458.9,460,446,453,0.67,28728
EBL,7/5/2022,452.9,458,441.1,445,-1.77,15694
EBL,7/6/2022,438.5,452,436.1,444.5,-0.11,21473
EBL,7/7/2022,453.3,458,435,440,-1.01,26058
EBL,7/8/2022,440,440,431.5,434,-1.36,19636
EBL,7/11/2022,430,433,415,415,-4.38,49290
EBL,7/12/2022,422.9,423,411,413,-0.48,31522
EBL,7/13/2022,420,428,416,427.9,3.61,19351
EBL,7/14/2022,427.8,434.1,427.8,427.9,0,58706
EBL,7/15/2022,429,439,429,439,2.59,160802
EBL,7/17/2022,432,447,432,446.9,1.8,18180
EBL,7/18/2022,446.9,451,440,445,-0.43,17517
EBL,7/19/2022,440,458.7,436.2,457.9,2.9,226720
EBL,7/20/2022,457,462,453,459.4,0.33,36982
EBL,7/21/2022,460,469.2,456.1,459.1,-0.07,27282
EBL,7/22/2022,455,458.9,450,454,-1.11,20262
EBL,7/24/2022,454.1,469,452.6,469,3.3,33753
EBL,7/25/2022,473,488,468.2,488,4.05,49425
EBL,7/26/2022,482,482,470,472,-3.28,52514
EBL,7/27/2022,472,487.5,462.2,480,1.69,27302
EBL,7/28/2022,489.6,508,489.6,491,2.29,106912
EBL,7/29/2022,495,506.5,489,503,2.44,42128
EBL,7/31/2022,509,524.9,505,523.3,4.04,61945
EBL,8/1/2022,520,535,514,524,0.13,83411
EBL,8/2/2022,520,525,515,521,-0.57,41098
EBL,8/3/2022,520,528,506.2,510,-2.11,42544
EBL,8/4/2022,500.1,506,493,499,-2.16,69134
EBL,8/5/2022,491.1,500,489.5,495,-0.8,19105
EBL,8/7/2022,499.5,514,495,501,1.21,40536
EBL,8/8/2022,511,514,505.1,509,1.6,53748
EBL,8/9/2022,505,509.9,500,502,-1.38,35501
EBL,8/10/2022,502,504.9,495,501.2,-0.16,31386
EBL,8/11/2022,505.9,505.9,497,499.9,-0.26,24378
EBL,8/14/2022,500,503.9,496,496.2,-0.74,26181
EBL,8/15/2022,496.2,505,496.2,505,1.77,21492
EBL,8/16/2022,508,510.1,501,503,-0.4,17452
EBL,8/17/2022,501,508,501,506,0.6,18929
EBL,8/18/2022,515,515,505,510.5,0.89,19835
EBL,8/21/2022,515,519,512.6,515.5,0.98,28413
EBL,8/22/2022,513,515,510,511.3,-0.81,8567
EBL,8/23/2022,514,514,505,509,-0.45,14669
EBL,8/24/2022,513,515,508,510,0.2,48788
EBL,8/25/2022,515,515,505,508.9,-0.22,23470
EBL,8/26/2022,511,511,500,507,-0.37,26088
EBL,8/28/2022,507,507,491,496,-2.17,24947
EBL,8/29/2022,493,499,489,498,0.4,19092
EBL,8/30/2022,504.9,504.9,497,499,0.2,16801
EBL,8/31/2022,499.1,504.9,491,492,-1.4,16133
EBL,9/1/2022,497,497,485.1,490,-0.41,15782
EBL,9/2/2022,490,499.8,485,485,-1.02,10325
