Symbol,Date,Open,High,Low,Close,Percent Change,Volume
PRVU,6/10/2022,242,242,234,237,-0.42,26928
PRVU,6/13/2022,235,236,232,232,-2.11,33922
PRVU,6/14/2022,232,232,227,229,-1.29,24409
PRVU,6/15/2022,233.5,234.9,224.1,227.5,-0.66,84540
PRVU,6/16/2022,232,232,222.1,227,-0.22,60389
PRVU,6/17/2022,231,231,223,224,-1.32,19050
PRVU,6/19/2022,224,224,220,221.5,-1.12,70042
PRVU,6/20/2022,220.5,220.5,212.2,214,-3.39,74344
PRVU,6/21/2022,215.8,219,212.5,217,1.4,43025
PRVU,6/22/2022,217,218,213.8,216.9,-0.05,33743
PRVU,6/23/2022,216,216,212.1,215.9,-0.46,34778
PRVU,6/24/2022,213,217.8,212,213.6,-1.07,23135
PRVU,6/26/2022,217,221.2,214,219,2.53,74616
PRVU,6/27/2022,221,221,215,216,-1.37,51644
PRVU,6/28/2022,220,220,212,213,-1.39,41007
PRVU,6/29/2022,217.2,218,211,215.5,1.17,68097
PRVU,6/30/2022,218,222,215,222,3.02,72418
PRVU,7/1/2022,224,224,217,218,-1.8,48994
PRVU,7/3/2022,219,221.9,216,219,0.46,57000
PRVU,7/4/2022,221,224,217,217.9,-0.5,122428
PRVU,7/5/2022,215,220,213,213,-2.25,58774
PRVU,7/6/2022,217,217,211,215.4,1.13,55590
PRVU,7/7/2022,218,221,213.4,213.8,-0.74,64878
PRVU,7/8/2022,218,218,212,212,-0.84,42046
PRVU,7/11/2022,212,212,204.9,205,-3.3,75231
PRVU,7/12/2022,209.1,209.1,201,202,-1.46,83972
PRVU,7/13/2022,203,207,200.5,207,2.48,51389
PRVU,7/14/2022,211,211,205.1,207,0,46314
PRVU,7/15/2022,209,209,204,207,0,29174
PRVU,7/17/2022,211.1,218,206.9,216.8,4.73,68777
PRVU,7/18/2022,216,218.8,213.1,218.6,0.83,30190
PRVU,7/19/2022,222,222,218,219.2,0.27,56258
PRVU,7/20/2022,215,222,215,217.9,-0.59,28333
PRVU,7/21/2022,217.9,218.8,215,216.3,-0.73,32403
PRVU,7/22/2022,214,216.9,212,213.3,-1.39,46472
PRVU,7/24/2022,217,227,216,224.9,5.44,269339
PRVU,7/25/2022,229,232.5,226,231.9,3.11,127889
PRVU,7/26/2022,234.9,234.9,223.1,224.7,-3.1,98696
PRVU,7/27/2022,224,224.4,221,223,-0.76,58265
PRVU,7/28/2022,225,229,219,220.3,-1.21,92053
PRVU,7/29/2022,220,224.6,219,223.9,1.63,37276
PRVU,7/31/2022,227.6,234.5,220,231,3.17,172257
PRVU,8/1/2022,227,227,220,224.5,-2.81,182084
PRVU,8/2/2022,224.5,224.9,220,221.9,-1.16,69878
PRVU,8/3/2022,225,225,218,219,-1.31,119208
PRVU,8/4/2022,223,223,213,216,-1.37,58580
PRVU,8/5/2022,217,218,211.7,212,-1.85,67012
PRVU,8/7/2022,214,216,210.5,212,0,62109
PRVU,8/8/2022,214,214.9,211.1,212.3,0.14,47638
PRVU,8/9/2022,212,213,208,208.5,-1.79,61451
PRVU,8/10/2022,208,210,205.1,207.9,-0.29,68306
PRVU,8/11/2022,208,210,206.2,206.5,-0.67,58647
PRVU,8/14/2022,205.1,210,205,206,-0.24,42616
PRVU,8/15/2022,202,210,202,210,1.94,32888
PRVU,8/16/2022,211.8,214,207,207,-1.43,44638
PRVU,8/17/2022,205,210,205,207.5,0.24,49644
PRVU,8/18/2022,209,211,208,210,1.2,32614
PRVU,8/21/2022,214,214.1,209.3,210,0,36400
PRVU,8/22/2022,211.8,211.8,207.9,208,-0.95,42589
PRVU,8/23/2022,212,212,208.1,209.8,0.87,33396
PRVU,8/24/2022,211,212.9,209,210,0.1,37915
PRVU,8/25/2022,211,212,208,208.6,-0.67,32988
PRVU,8/26/2022,211.8,211.8,207,207.2,-0.67,10718
PRVU,8/28/2022,210,210.5,204.1,206,-0.58,75701
PRVU,8/29/2022,206,207.9,204.5,207,0.49,24989
PRVU,8/30/2022,207,208.7,205.1,206,-0.48,19179
PRVU,8/31/2022,206,208,204.1,204.5,-0.73,25427
PRVU,9/1/2022,203,206.9,203,203.9,-0.29,33371
PRVU,9/2/2022,200,208.7,200,204.8,0.44,9723
PRVU,9/4/2022,203,207,203,205.9,0.54,21712
PRVU,9/5/2022,207,207,205,205.5,-0.19,21344
PRVU,9/6/2022,204.3,207,204,204,-0.73,19571
PRVU,9/7/2022,204,205,203.4,203.5,-0.25,14389
PRVU,9/8/2022,203.5,206,203,205.4,0.93,30731
PRVU,9/11/2022,205,207.5,202.1,203,-1.17,31922
PRVU,9/12/2022,204,204,202,203,0,22968
PRVU,9/13/2022,204,205.8,203.2,204.5,0.74,16771
PRVU,9/14/2022,205.9,210.5,204,209,2.2,60345
PRVU,9/15/2022,209,210,202,203.4,-2.68,41314
PRVU,9/16/2022,203,203.5,199.5,201,-1.18,20080
PRVU,9/18/2022,199,201,197.9,198.2,-1.39,44471
PRVU,9/20/2022,198.3,200,195.8,196,-1.11,53906
PRVU,9/21/2022,195.7,200,195,198,1.02,21911
PRVU,9/22/2022,199.8,200,196.1,199.7,0.86,26570
PRVU,9/25/2022,196.2,198,193.2,195,-2.35,43414
PRVU,9/27/2022,194,205,193.5,201,3.08,45712
PRVU,9/28/2022,203,203,199.1,200,-0.5,20604
PRVU,9/29/2022,200,201,198.4,201,0.5,21917
PRVU,10/9/2022,200,205,200,205,1.99,21366
PRVU,10/10/2022,206,206,201,202,-1.46,21014
PRVU,10/11/2022,202,202.9,198.9,200.2,-0.89,22959
PRVU,10/12/2022,204,204,198,202,0.9,37499
PRVU,10/13/2022,205,205,198,200.4,0.17,70609
PRVU,10/16/2022,199,203.5,198,199.9,-0.25,62014
PRVU,10/17/2022,200,207,200,207,3.55,129702
PRVU,10/19/2022,210,210,203.2,206.6,-0.19,21482
PRVU,10/20/2022,207,207,202.5,205.5,-0.53,12193
PRVU,10/23/2022,203,206,202,204,-0.73,73237
PRVU,10/31/2022,208,214.4,204.3,214,4.9,131761
PRVU,11/1/2022,215,224,212.1,223,4.21,85906
PRVU,11/2/2022,227,227,220,222.5,-0.22,81043
PRVU,11/3/2022,222.5,223,217,217,-2.47,51206
PRVU,11/6/2022,218,221,216,220,1.38,63085
PRVU,11/7/2022,220,224.4,215.7,221.7,0.77,94381
PRVU,11/8/2022,222,222,217.5,218.2,-1.58,23625
PRVU,11/9/2022,218,220,212.5,213,-2.38,60035
PRVU,11/10/2022,216.9,216.9,210,210,-1.41,35501
PRVU,11/13/2022,212,213,207,209,-0.48,26662
PRVU,11/14/2022,206.5,212,206.4,212,1.44,16303
PRVU,11/15/2022,212,215,210,212,0,20217
PRVU,11/16/2022,214,215,212,215,1.42,34758
PRVU,11/17/2022,215,219.3,215,219,1.86,36875
PRVU,11/22/2022,216.9,220,213,214,-2.28,40930
PRVU,11/23/2022,214,214,210.8,212.5,-0.7,11435
PRVU,11/24/2022,211.5,213,210.2,212,-0.24,20713
PRVU,11/27/2022,212,214.9,210,214,0.94,40854
PRVU,11/28/2022,216,216,210,212.9,-0.51,52896
PRVU,11/29/2022,210.7,213.3,210,211.1,-0.85,23118
PRVU,11/30/2022,210.9,214,208.6,210.1,-0.47,38601
PRVU,12/1/2022,210.3,211,207.2,208.3,-0.86,37985
