Symbol,Date,Open,High,Low,Close,Percent Change,Volume
SCB,12/7/2022,407,407.1,401.2,402.7,-0.93,7278
SCB,12/11/2022,398,404,396,402.8,0.02,9534
SCB,12/12/2022,405,405,400,402,-0.2,10687
SCB,12/13/2022,402,405,400,403.2,0.3,4010
SCB,12/14/2022,402,403.2,398,400,-0.79,7463
SCB,12/15/2022,398.5,405,398.5,400,0,6707
SCB,12/18/2022,395,399,394,397.7,-0.57,12685
SCB,12/19/2022,393,399,392,398.8,0.28,6604
SCB,12/20/2022,396,405,396,402.5,0.93,6828
SCB,12/21/2022,400,407.9,400,404.9,0.6,4495
SCB,12/22/2022,400,408,400,404.7,-0.05,9832
SCB,12/26/2022,412,412.9,404,412.9,2.03,9846
SCB,12/27/2022,416,424,415,423,2.45,49025
SCB,12/28/2022,425,425,414.6,419.8,-0.76,5023
SCB,12/29/2022,414.1,440,414.1,434,3.38,18258
SCB,1/1/2023,442,462.9,435,437.1,0.71,23398
SCB,1/2/2023,431,446,431,440.3,0.73,10471
SCB,1/3/2023,434,459,434,447,1.52,24127
SCB,1/4/2023,454.9,469.2,444.1,462,3.36,35270
SCB,1/5/2023,462,474.3,454,464,0.43,21396
SCB,1/8/2023,470,470,456,458.6,-1.16,20591
SCB,1/9/2023,458,475,452.1,475,3.58,33999
SCB,1/10/2023,472,489,467.1,469,-1.26,43970
SCB,1/12/2023,478,486,456.3,463,-1.28,32221
SCB,1/17/2023,460,461,447,460,-0.65,17078
SCB,1/18/2023,461,465,452.1,453,-1.52,31118
SCB,1/19/2023,450,465,447,459.9,1.52,51457
SCB,1/23/2023,469,505.8,469,505.8,9.98,172003
SCB,1/24/2023,515.9,535,505,510.1,0.85,125474
SCB,1/25/2023,510,511,500,505,-1,81904
SCB,1/26/2023,512,512,500,503,-0.4,24592
SCB,1/29/2023,507,510,497,500,-0.6,40164
SCB,1/30/2023,500,506.1,492.1,501,0.2,41513
SCB,1/31/2023,498,501,493,493,-1.6,36946
SCB,2/1/2023,495,519.5,488,514,4.26,80016
SCB,2/2/2023,517,548,508.2,512,-0.39,194615
SCB,2/5/2023,513,521,510.1,515.2,0.63,52920
SCB,2/6/2023,515,530.3,513.2,530,2.87,64467
SCB,2/7/2023,530,553,521.2,545,2.83,90383
SCB,2/8/2023,545,555,535,540,-0.92,117207
SCB,2/9/2023,540,550,531.5,546,1.11,90008
SCB,2/12/2023,535.1,542,528.9,532,-2.56,61835
SCB,2/14/2023,523.1,532,523.1,526.7,-1,45017
SCB,2/15/2023,527,535,520,521.2,-1.04,52544
SCB,2/15/2023,527,535,520,521.2,-1.04,52544
SCB,2/16/2023,520,527.9,518.5,521.6,0.08,21682
SCB,2/20/2023,529,529,510,510,-2.22,41073
SCB,2/22/2023,508.2,521,508.2,515,0.98,38251
