Symbol,Date,Open,High,Low,Close,Percent Change,Volume
ADBL,8/21/2022,323,330,323,330,2.17,27475
ADBL,8/22/2022,323.4,330,323.4,328,-0.61,14918
ADBL,8/23/2022,327,330,326,328.5,0.15,10216
ADBL,8/24/2022,332.8,335,329.1,330.5,0.61,19675
ADBL,8/25/2022,337.1,337.1,329,330,-0.15,16629
ADBL,8/26/2022,329.9,331.5,325,325.6,-1.33,7870
ADBL,8/28/2022,325,325,321,322.5,-0.95,17936
ADBL,8/29/2022,325,325,318.1,321.9,-0.19,13656
ADBL,8/30/2022,328.3,328.3,321,322.1,0.06,11139
ADBL,8/31/2022,320,324.9,320,320.7,-0.43,13331
ADBL,9/1/2022,320,323,318,321,0.09,12572
ADBL,9/2/2022,327.4,327.4,318,320,-0.31,3734
ADBL,9/4/2022,319,325,319,321,0.31,7380
ADBL,9/5/2022,321,324,320,321.4,0.12,11229
ADBL,9/6/2022,320.5,324,320.5,321,-0.12,13240
ADBL,9/7/2022,320,320,317.8,319.8,-0.37,12342
ADBL,9/8/2022,318,321,318,319,-0.25,11069
ADBL,9/11/2022,320,321,313.7,314,-1.57,24584
ADBL,9/12/2022,320.2,326.6,312,314,0,13529
ADBL,9/13/2022,315,318,310,316.2,0.7,12273
ADBL,9/14/2022,320,322.5,316,321,1.52,23829
ADBL,9/15/2022,325,325,315,316,-1.56,16374
ADBL,9/16/2022,313,315,309,315,-0.32,11315
ADBL,9/18/2022,321.3,321.3,310,314,-0.32,11440
ADBL,9/20/2022,311,312,303,305.1,-2.83,17004
ADBL,9/21/2022,301,311.9,301,307,0.62,8026
ADBL,9/22/2022,310,312.9,303.5,305,-0.65,13150
ADBL,9/25/2022,310,310,300,304,-0.33,13739
ADBL,9/27/2022,305,310,304,306.1,0.69,10558
ADBL,9/28/2022,305,311,305,310.5,1.44,8119
ADBL,9/29/2022,310.6,316,305,316,1.77,9610
ADBL,10/9/2022,316,321,315,320.5,1.42,15873
ADBL,10/10/2022,324.9,324.9,315,316,-1.4,13000
ADBL,10/11/2022,316,316,310,316,0,4458
ADBL,10/12/2022,316,319.8,310,317,0.32,24496
ADBL,10/13/2022,317,321,310,315.9,1.31,44417
ADBL,10/16/2022,314,317,313.1,316,0.03,12032
ADBL,10/17/2022,315,321,313,313.5,-0.79,16317
ADBL,10/19/2022,314,315,311.4,313,-0.16,11518
ADBL,10/20/2022,313,317,310,316,0.96,12755
ADBL,10/23/2022,320,320,312,317.9,0.6,17351
ADBL,10/31/2022,319,323,312,317.5,-0.13,13157
ADBL,11/1/2022,317.5,325,313.5,324,2.05,35973
ADBL,11/2/2022,324.1,329,322,324,0,19128
ADBL,11/3/2022,324,326,318,319,-1.54,12711
ADBL,11/6/2022,319,323,313,322,0.94,16955
ADBL,11/7/2022,325,325,319,321,-0.31,24381
ADBL,11/8/2022,320,322,318,321,0,9278
ADBL,11/9/2022,320,324.9,316,316.5,-1.4,15234
ADBL,11/10/2022,322.8,322.8,311.8,314,-0.79,15742
ADBL,11/13/2022,314,316,311.1,311.7,-0.73,11950
ADBL,11/14/2022,310.1,314.4,310,311,-0.22,15187
ADBL,11/15/2022,317.2,323.5,312,315,1.29,8337
ADBL,11/16/2022,317,317,314,314.5,-0.16,13463
ADBL,11/17/2022,315,320,315,319.5,1.59,17607
ADBL,11/22/2022,320,322,316,319,-0.16,8935
ADBL,11/23/2022,320,320,316.1,317,-0.63,9236
ADBL,11/24/2022,317,319.9,315,319,0.63,6331
ADBL,11/27/2022,325,325.3,316,316.5,-0.78,25216
ADBL,11/28/2022,315,320,312.1,312.1,-1.39,30870
ADBL,11/29/2022,312,317.9,311.7,314.3,0.7,12352
ADBL,11/30/2022,314.4,319.5,314,317,0.86,7447
ADBL,12/1/2022,322,322,315,318,0.32,9580
ADBL,12/4/2022,320,320,314,317,-0.31,25605
ADBL,12/5/2022,316.1,316.1,313,315,-0.63,11332
ADBL,12/6/2022,312,315.4,311.1,311.7,-1.05,16382
ADBL,12/7/2022,312,315,308,309,-0.87,25574
ADBL,12/11/2022,308,309,305.2,307.5,-0.49,9650
ADBL,12/12/2022,307,313,307,310,0.81,9970
ADBL,12/13/2022,310,314.7,310,312.5,0.81,6355
ADBL,12/14/2022,315,315,311,311.1,-0.45,156925
ADBL,12/15/2022,312,313,309,310,-0.35,14709
ADBL,12/18/2022,316.2,316.2,302.1,306,-1.29,201937
ADBL,12/19/2022,306,311,305,307,0.33,8067
ADBL,12/20/2022,309,310,305,305.2,-0.59,13973
ADBL,12/21/2022,302.79,308.7,301.1,307.7,0.82,31483
ADBL,12/22/2022,310,310,302,306.9,-0.26,15590
ADBL,12/26/2022,310,315,308.7,315,2.64,21883
ADBL,12/27/2022,321,325,320,323.3,2.63,51610
ADBL,12/28/2022,323,323,317.2,322.4,-0.28,19569
ADBL,12/29/2022,325,328.8,318.6,328,1.74,25822
ADBL,1/1/2023,334.5,336.6,325,326,-0.61,39484
ADBL,1/2/2023,326,329.5,319.5,326,0,25571
ADBL,1/3/2023,332,332.5,326,329,0.92,42776
ADBL,1/4/2023,332,335,329,334.5,1.67,47144
ADBL,1/5/2023,340,342,333.5,342,2.24,53538
ADBL,1/8/2023,346.8,346.8,338.2,340,-0.58,92031
ADBL,1/9/2023,340,349,335.2,346,1.76,105273
ADBL,1/10/2023,340,355.8,330,340,-1.73,248684
ADBL,1/12/2023,340,349.4,330,330.2,-2.88,67648
ADBL,1/17/2023,329,331,325,328,-0.67,62496
ADBL,1/18/2023,328,331,323.4,324,-1.22,40481
ADBL,1/19/2023,324,328,322.1,324,0,37215
ADBL,1/23/2023,317.6,320,308,312.1,-3.67,126466
ADBL,1/24/2023,312,318,306.1,308,-1.31,79173
ADBL,1/25/2023,313,314,308.5,311.2,1.04,34199
ADBL,1/26/2023,315,315,308,308,-1.03,31528
ADBL,1/29/2023,308,310,305.1,305.1,-0.94,37956
ADBL,1/30/2023,305.5,308,302.5,302.7,-0.79,66765
ADBL,1/31/2023,302,308,300.1,301,-0.56,32832
ADBL,2/1/2023,307,307,299,300,-0.33,45514
ADBL,2/2/2023,300,304,298.4,298.5,-0.5,32404
ADBL,2/5/2023,304.4,304.4,297.5,298,-0.17,34791
ADBL,2/6/2023,300,300,297,298,0,21360
ADBL,2/7/2023,300,305.9,299,304.4,2.15,41141
ADBL,2/8/2023,308,312.2,305.3,307,0.85,66790
ADBL,2/9/2023,306,309.9,305,308,0.33,29687
ADBL,2/12/2023,312,312,300,300.2,-2.53,28593
ADBL,2/14/2023,300,302,298,298.5,-0.57,22019
ADBL,2/15/2023,300,300,296,296.1,-0.8,37344
ADBL,2/16/2023,290.2,298,290.2,295,-0.37,23137
ADBL,2/20/2023,292,297,291.1,293,-0.68,25304
ADBL,2/22/2023,293,302,293,294,0.34,26153
ADBL,2/23/2023,296,296,289,289.1,-1.67,41640
ADBL,2/26/2023,290,290,280,286,-1.07,32146
ADBL,2/27/2023,286.7,292,283,285,-0.35,23893
ADBL,2/28/2023,290,290,284,285,0,18954
ADBL,3/1/2023,289.4,289.4,281,282,-1.05,18727
ADBL,3/2/2023,280.2,281.1,278.6,279.3,-0.96,17392
ADBL,3/5/2023,284.7,284.8,281.3,283.9,1.65,37017
ADBL,3/7/2023,285,291,282,291,2.5,34653
ADBL,3/9/2023,293,303,291.4,302,3.78,45885
ADBL,3/12/2023,305,307.7,296.1,298.5,-1.16,44726
ADBL,3/13/2023,299,300.8,294.5,299,0.17,69587
ADBL,3/14/2023,299,299,279,281.7,-3.9,36492
ADBL,3/15/2023,282,282.9,271.1,272,-3.44,35903
ADBL,3/16/2023,268,268.5,259.1,261.5,-3.86,59597
ADBL,3/19/2023,264.5,264.5,258,258.2,-1.26,21040
ADBL,3/20/2023,258.2,262.8,256.1,258,-0.08,13799
ADBL,3/22/2023,263.1,263.1,256.1,256.5,-0.58,20447
ADBL,3/23/2023,254,257,252,254,-0.97,17649
ADBL,3/26/2023,254,254,247,248,-2.36,30751
ADBL,3/27/2023,248,250,242,244.9,-1.25,39301
ADBL,3/28/2023,244,248.5,243.1,247.3,0.98,20785
ADBL,3/29/2023,245,249.8,244,246,-0.53,10613
ADBL,3/30/2023,244,248.7,244,244.5,-0.61,12174
ADBL,4/2/2023,244.5,249.3,241,242,-1.02,14559
ADBL,4/3/2023,240,242,238,240,-0.83,13807
ADBL,4/4/2023,237,239.9,236,239.9,-0.04,20737
ADBL,4/5/2023,241,241,237,240,0.04,16295
ADBL,4/6/2023,244,244,238.2,239,-0.42,12283
ADBL,4/9/2023,239,239,234,234,-2.09,18981
ADBL,4/10/2023,234,235,230,232.1,-0.81,19230
ADBL,4/11/2023,236.7,241,233,238,2.54,16466
ADBL,4/12/2023,242,251,240.1,251,5.46,31877
ADBL,4/13/2023,256,257,246,246,-1.99,13846
ADBL,4/16/2023,248,255.9,245.9,247.5,0.61,16060
ADBL,4/17/2023,245.1,248,242,242.1,-2.18,15770
ADBL,4/18/2023,240,242,238,240,-0.87,15338
ADBL,4/19/2023,242,243,236.2,239,-0.42,16398
ADBL,4/20/2023,237.5,243.7,237.1,239,0,30269
ADBL,4/23/2023,235,238.6,230.5,233.5,-2.3,14775
ADBL,4/24/2023,233.5,237,232.1,234,0.21,12092
